shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
89c4759e-d39d-4af4-b601-3870bb2f0513,18,42.111260,-79.218290,2440.3182889805707
89c4759e-d39d-4af4-b601-3870bb2f0513,19,42.111880,-79.219330,2550.375242150984
89c4759e-d39d-4af4-b601-3870bb2f0513,20,42.112240,-79.218940,2601.7304560679568
89c4759e-d39d-4af4-b601-3870bb2f0513,21,42.112245,-79.218935,2602.4228818311553
89c4759e-d39d-4af4-b601-3870bb2f0513,22,42.113580,-79.217480,2793.3163187048513
89c4759e-d39d-4af4-b601-3870bb2f0513,23,42.113620,-79.217510,2798.4061668235404
89c4759e-d39d-4af4-b601-3870bb2f0513,24,42.113580,-79.217480,2803.4960149422295
89c4759e-d39d-4af4-b601-3870bb2f0513,25,42.113900,-79.217090,2851.4646810282793
89c4759e-d39d-4af4-b601-3870bb2f0513,26,42.113970,-79.216960,2864.7150277488895
89c4759e-d39d-4af4-b601-3870bb2f0513,27,42.114070,-79.216750,2885.2989026372966
89c4759e-d39d-4af4-b601-3870bb2f0513,28,42.114140,-79.216520,2905.8052720685328
89c4759e-d39d-4af4-b601-3870bb2f0513,29,42.114200,-79.216170,2935.436112736619
89c4759e-d39d-4af4-b601-3870bb2f0513,30,42.114220,-79.215580,2984.153386197259
89c4759e-d39d-4af4-b601-3870bb2f0513,31,42.114220,-79.215576,2984.5084938241307
89c4759e-d39d-4af4-b601-3870bb2f0513,32,42.114220,-79.215580,2984.8636014533467
89c4759e-d39d-4af4-b601-3870bb2f0513,33,42.114240,-79.213760,3135.0037661539695
89c4759e-d39d-4af4-b601-3870bb2f0513,34,42.114290,-79.211660,3308.3125182752365
89c4759e-d39d-4af4-b601-3870bb2f0513,35,42.114260,-79.211230,3343.9378016161186
89c4759e-d39d-4af4-b601-3870bb2f0513,36,42.114259,-79.211223,3344.537515535204
89c4759e-d39d-4af4-b601-3870bb2f0513,37,42.114180,-79.210470,3407.2548264460606
89c4759e-d39d-4af4-b601-3870bb2f0513,38,42.114160,-79.210180,3431.278812188132
89c4759e-d39d-4af4-b601-3870bb2f0513,39,42.114170,-79.209920,3452.7538830892026
89c4759e-d39d-4af4-b601-3870bb2f0513,40,42.114220,-79.209670,3474.111619712271
89c4759e-d39d-4af4-b601-3870bb2f0513,41,42.114290,-79.209400,3497.703709098115
89c4759e-d39d-4af4-b601-3870bb2f0513,42,42.114470,-79.208880,3545.0361637843484
89c4759e-d39d-4af4-b601-3870bb2f0513,43,42.114500,-79.208730,3557.8507510956556
89c4759e-d39d-4af4-b601-3870bb2f0513,44,42.114580,-79.207960,3621.9842374292884
89c4759e-d39d-4af4-b601-3870bb2f0513,45,42.114710,-79.207220,3683.9091093677644
89c4759e-d39d-4af4-b601-3870bb2f0513,46,42.114710,-79.207230,3684.7339585779932
89c4759e-d39d-4af4-b601-3870bb2f0513,47,42.114900,-79.206280,3765.8926295436263
89c4759e-d39d-4af4-b601-3870bb2f0513,48,42.114901,-79.206277,3766.165299801254
89c4759e-d39d-4af4-b601-3870bb2f0513,49,42.114900,-79.206280,3766.438463693532
89c4759e-d39d-4af4-b601-3870bb2f0513,50,42.115180,-79.204920,3882.8578446079327
89c4759e-d39d-4af4-b601-3870bb2f0513,51,42.115250,-79.204700,3902.603277952086
89c4759e-d39d-4af4-b601-3870bb2f0513,52,42.115310,-79.204570,3915.2323380213516
89c4759e-d39d-4af4-b601-3870bb2f0513,53,42.115400,-79.204450,3929.307968849372
89c4759e-d39d-4af4-b601-3870bb2f0513,54,42.115730,-79.204150,3973.5662939694466
89c4759e-d39d-4af4-b601-3870bb2f0513,55,42.115790,-79.204070,3982.950018200795
89c4759e-d39d-4af4-b601-3870bb2f0513,56,42.115930,-79.203760,4012.885933074741
89c4759e-d39d-4af4-b601-3870bb2f0513,57,42.116140,-79.203010,4079.008726979938
89c4759e-d39d-4af4-b601-3870bb2f0513,58,42.116220,-79.202760,4101.466403300184
89c4759e-d39d-4af4-b601-3870bb2f0513,59,42.116310,-79.202550,4121.470962567769
89c4759e-d39d-4af4-b601-3870bb2f0513,60,42.116450,-79.202350,4144.153055177388
89c4759e-d39d-4af4-b601-3870bb2f0513,61,42.116590,-79.202190,4164.561571610794
89c4759e-d39d-4af4-b601-3870bb2f0513,62,42.116595,-79.202184,4165.304576427118
89c4759e-d39d-4af4-b601-3870bb2f0513,63,42.116590,-79.202190,4166.047753934845
89c4759e-d39d-4af4-b601-3870bb2f0513,64,42.118340,-79.200250,4417.980726062671
89c4759e-d39d-4af4-b601-3870bb2f0513,65,42.118341,-79.200249,4418.104509707086
89c4759e-d39d-4af4-b601-3870bb2f0513,66,42.119510,-79.198980,4584.4912938488205
89c4759e-d39d-4af4-b601-3870bb2f0513,67,42.119500,-79.199000,4586.480647427384
89c4759e-d39d-4af4-b601-3870bb2f0513,68,42.118940,-79.198090,4684.004247030016
89c4759e-d39d-4af4-b601-3870bb2f0513,69,42.118990,-79.198030,4691.447439875874
89c4759e-d39d-4af4-b601-3870bb2f0513,70,42.118940,-79.198090,4698.890632721732
89c4759e-d39d-4af4-b601-3870bb2f0513,71,42.117690,-79.195970,4922.261715352485
89c4759e-d39d-4af4-b601-3870bb2f0513,72,42.116860,-79.194640,5065.621398223628
89c4759e-d39d-4af4-b601-3870bb2f0513,73,42.116500,-79.194020,5130.564625959677
89c4759e-d39d-4af4-b601-3870bb2f0513,74,42.117830,-79.192060,5349.668709427486
89c4759e-d39d-4af4-b601-3870bb2f0513,75,42.119090,-79.190280,5552.607430849161
89c4759e-d39d-4af4-b601-3870bb2f0513,76,42.120700,-79.187940,5815.852954146023
89c4759e-d39d-4af4-b601-3870bb2f0513,77,42.121640,-79.186640,5965.589890464483
89c4759e-d39d-4af4-b601-3870bb2f0513,78,42.121640,-79.186650,5966.414649477275
89c4759e-d39d-4af4-b601-3870bb2f0513,79,42.120700,-79.187940,6115.562122068303
89c4759e-d39d-4af4-b601-3870bb2f0513,80,42.119090,-79.190280,6378.807645365166
89c4759e-d39d-4af4-b601-3870bb2f0513,81,42.117830,-79.192060,6581.746366786841
89c4759e-d39d-4af4-b601-3870bb2f0513,82,42.116500,-79.194020,6800.850450254649
89c4759e-d39d-4af4-b601-3870bb2f0513,83,42.116860,-79.194640,6865.793677990699
89c4759e-d39d-4af4-b601-3870bb2f0513,84,42.117690,-79.195970,7009.153360861841
89c4759e-d39d-4af4-b601-3870bb2f0513,85,42.118940,-79.198090,7232.524443492594
89c4759e-d39d-4af4-b601-3870bb2f0513,86,42.119180,-79.197800,7268.361633347849
89c4759e-d39d-4af4-b601-3870bb2f0513,87,42.121690,-79.195030,7629.044001816417
89c4759e-d39d-4af4-b601-3870bb2f0513,88,42.122710,-79.193840,7779.031987301747
89c4759e-d39d-4af4-b601-3870bb2f0513,89,42.124500,-79.191850,8037.0099247284315
89c4759e-d39d-4af4-b601-3870bb2f0513,90,42.128610,-79.187170,8635.192827458024
89c4759e-d39d-4af4-b601-3870bb2f0513,91,42.128616,-79.187163,8636.104667623878
89c4759e-d39d-4af4-b601-3870bb2f0513,92,42.130690,-79.184850,8935.353468008278
89c4759e-d39d-4af4-b601-3870bb2f0513,93,42.131910,-79.183370,9117.831551074894
89c4759e-d39d-4af4-b601-3870bb2f0513,94,42.132930,-79.182050,9275.032426277441
89c4759e-d39d-4af4-b601-3870bb2f0513,95,42.133080,-79.181890,9296.299149906252
89c4759e-d39d-4af4-b601-3870bb2f0513,96,42.133430,-79.181440,9350.072636823406
89c4759e-d39d-4af4-b601-3870bb2f0513,97,42.133860,-79.180860,9417.70092601988
89c4759e-d39d-4af4-b601-3870bb2f0513,98,42.134390,-79.180090,9504.33015770737
89c4759e-d39d-4af4-b601-3870bb2f0513,99,42.134800,-79.179560,9567.48412849891
89c4759e-d39d-4af4-b601-3870bb2f0513,100,42.134970,-79.179320,9594.85156874676
89c4759e-d39d-4af4-b601-3870bb2f0513,101,42.134880,-79.179210,9608.358019252686
89c4759e-d39d-4af4-b601-3870bb2f0513,102,42.134670,-79.179030,9636.026954225274
89c4759e-d39d-4af4-b601-3870bb2f0513,103,42.134570,-79.178980,9647.88621967065
89c4759e-d39d-4af4-b601-3870bb2f0513,104,42.134320,-79.178900,9676.456984025683
89c4759e-d39d-4af4-b601-3870bb2f0513,105,42.134210,-79.178880,9688.799123645904
89c4759e-d39d-4af4-b601-3870bb2f0513,106,42.133860,-79.178910,9727.795944291838
89c4759e-d39d-4af4-b601-3870bb2f0513,107,42.133220,-79.179070,9800.173488313418
89c4759e-d39d-4af4-b601-3870bb2f0513,108,42.132260,-79.179370,9909.749814854464
89c4759e-d39d-4af4-b601-3870bb2f0513,109,42.130410,-79.179900,10120.05232992478
89c4759e-d39d-4af4-b601-3870bb2f0513,110,42.129970,-79.179970,10169.317525637656
89c4759e-d39d-4af4-b601-3870bb2f0513,111,42.129810,-79.179970,10187.108738475137
89c4759e-d39d-4af4-b601-3870bb2f0513,112,42.129530,-79.179930,10218.4176125568
89c4759e-d39d-4af4-b601-3870bb2f0513,113,42.129280,-79.179830,10247.413779323615
89c4759e-d39d-4af4-b601-3870bb2f0513,114,42.128790,-79.179580,10305.66944298132
89c4759e-d39d-4af4-b601-3870bb2f0513,115,42.127270,-79.178720,10488.963010829124
89c4759e-d39d-4af4-b601-3870bb2f0513,116,42.127090,-79.178840,10511.291029706126
89c4759e-d39d-4af4-b601-3870bb2f0513,117,42.126960,-79.179000,10530.863103372316
89c4759e-d39d-4af4-b601-3870bb2f0513,118,42.125150,-79.181610,10825.546235914877
89c4759e-d39d-4af4-b601-3870bb2f0513,119,42.123420,-79.184050,11103.93425616173
89c4759e-d39d-4af4-b601-3870bb2f0513,120,42.121440,-79.186940,11428.410819104902
89c4759e-d39d-4af4-b601-3870bb2f0513,121,42.120700,-79.187940,11544.914520630076
89c4759e-d39d-4af4-b601-3870bb2f0513,122,42.119090,-79.190280,11808.160043926939
89c4759e-d39d-4af4-b601-3870bb2f0513,123,42.117830,-79.192060,12011.098765348614
89c4759e-d39d-4af4-b601-3870bb2f0513,124,42.116500,-79.194020,12230.202848816421
89c4759e-d39d-4af4-b601-3870bb2f0513,125,42.116510,-79.194040,12232.192267151859
89c4759e-d39d-4af4-b601-3870bb2f0513,126,42.116860,-79.194640,12295.151254668706
89c4759e-d39d-4af4-b601-3870bb2f0513,127,42.117490,-79.195640,12403.366973654562
89c4759e-d39d-4af4-b601-3870bb2f0513,128,42.118940,-79.198090,12661.884096288812
89c4759e-d39d-4af4-b601-3870bb2f0513,129,42.114670,-79.202770,13273.804639391572
89c4759e-d39d-4af4-b601-3870bb2f0513,130,42.114510,-79.203010,13300.420902119837
89c4759e-d39d-4af4-b601-3870bb2f0513,131,42.114400,-79.203290,13326.5557033377
89c4759e-d39d-4af4-b601-3870bb2f0513,132,42.113600,-79.207210,13662.708886772105
89c4759e-d39d-4af4-b601-3870bb2f0513,133,42.113600,-79.207220,13663.53375042978
89c4759e-d39d-4af4-b601-3870bb2f0513,134,42.113550,-79.207600,13695.367840910169
89c4759e-d39d-4af4-b601-3870bb2f0513,135,42.113460,-79.208710,13787.473136031302
89c4759e-d39d-4af4-b601-3870bb2f0513,136,42.113380,-79.209830,13880.285411947734
89c4759e-d39d-4af4-b601-3870bb2f0513,137,42.113320,-79.211230,13995.959341140999
89c4759e-d39d-4af4-b601-3870bb2f0513,138,42.112870,-79.215640,14363.152439450781
89c4759e-d39d-4af4-b601-3870bb2f0513,139,42.112810,-79.216040,14396.81514639032
89c4759e-d39d-4af4-b601-3870bb2f0513,140,42.112680,-79.216450,14433.594771091623
89c4759e-d39d-4af4-b601-3870bb2f0513,141,42.112480,-79.216850,14473.384832158199
89c4759e-d39d-4af4-b601-3870bb2f0513,142,42.112270,-79.217170,14508.627196434729
89c4759e-d39d-4af4-b601-3870bb2f0513,143,42.107510,-79.222430,15193.898790819929
89c4759e-d39d-4af4-b601-3870bb2f0513,144,42.105180,-79.224970,15527.112740842364
89c4759e-d39d-4af4-b601-3870bb2f0513,145,42.103660,-79.226680,15747.267063782332
89c4759e-d39d-4af4-b601-3870bb2f0513,146,42.100420,-79.230700,16236.952101585917
89c4759e-d39d-4af4-b601-3870bb2f0513,147,42.098650,-79.232940,16506.935738266286
89c4759e-d39d-4af4-b601-3870bb2f0513,148,42.097770,-79.234010,16638.72584653147
89c4759e-d39d-4af4-b601-3870bb2f0513,149,42.097480,-79.234440,16686.668889368622
89c4759e-d39d-4af4-b601-3870bb2f0513,150,42.097220,-79.234930,16736.37108227445
89c4759e-d39d-4af4-b601-3870bb2f0513,151,42.097170,-79.235100,16751.45909968305
89c4759e-d39d-4af4-b601-3870bb2f0513,152,42.097140,-79.235260,16765.075292653633
89c4759e-d39d-4af4-b601-3870bb2f0513,153,42.097230,-79.235750,16806.724277105295
89c4759e-d39d-4af4-b601-3870bb2f0513,154,42.097220,-79.235870,16816.68744266912
89c4759e-d39d-4af4-b601-3870bb2f0513,155,42.097150,-79.236150,16841.065614031766
89c4759e-d39d-4af4-b601-3870bb2f0513,156,42.096880,-79.237710,16973.23309106665
89c4759e-d39d-4af4-b601-3870bb2f0513,157,42.096850,-79.237980,16995.758664920086
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,0,42.096850,-79.237980,0
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,1,42.096850,-79.237990,0.8250816156827634
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,2,42.096640,-79.239570,133.2630232416078
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,3,42.096340,-79.241290,279.045786003132
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,4,42.096260,-79.241910,330.96897333890973
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,5,42.095960,-79.243680,480.77153881352683
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,6,42.094760,-79.243340,617.1227515330247
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,7,42.093430,-79.242670,775.0071620541278
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,8,42.093430,-79.242670,775.0423978267183
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,9,42.092550,-79.242230,879.3769881639986
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,10,42.092360,-79.242110,902.7092805061328
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,11,42.092140,-79.241900,932.687487713031
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,12,42.092040,-79.241850,944.5477155902503
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,13,42.091960,-79.241690,960.4672930171713
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,14,42.091790,-79.241530,983.5244267182612
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,15,42.091708,-79.241512,993.8335986040164
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,16,42.091600,-79.241530,1005.9321738464389
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,17,42.091550,-79.241580,1012.8555175250832
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,18,42.091500,-79.241680,1022.8053046629153
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,19,42.091470,-79.241810,1034.0389933460322
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,20,42.091490,-79.242030,1052.3280397707388
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,21,42.091510,-79.242170,1064.0922714247986
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,22,42.091840,-79.242130,1100.9347903045789
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,23,42.091960,-79.242140,1114.3036887802461
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,24,42.092180,-79.242210,1139.439253074649
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,25,42.092550,-79.241400,1217.92348655968
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,26,42.092650,-79.241140,1242.087482036043
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,27,42.092760,-79.240660,1283.5396701569105
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,28,42.092860,-79.240150,1327.0658113003942
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,29,42.093250,-79.238050,1505.6875109477492
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,30,42.093700,-79.238200,1557.2332893158102
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,31,42.093890,-79.238260,1578.932657859793
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,32,42.093990,-79.237750,1621.6608549448556
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,33,42.094000,-79.237740,1623.045504920201
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,34,42.093350,-79.237510,1697.7723010154427
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,35,42.092860,-79.240150,1922.3174171972194
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,36,42.092760,-79.240660,1965.843558340703
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,37,42.092650,-79.241140,2007.2957464615706
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,38,42.092550,-79.241400,2031.4597419379336
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,39,42.092180,-79.242210,2109.9439754229643
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,40,42.091960,-79.242140,2135.079539717367
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,41,42.091890,-79.242450,2161.8170966474427
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,42,42.091850,-79.242550,2171.190975893567
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,43,42.091610,-79.242750,2202.5682632086473
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,44,42.091470,-79.242910,2222.980143060431
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,45,42.091420,-79.243220,2249.157087565277
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,46,42.091470,-79.243630,2283.4421125185795
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,47,42.091470,-79.243880,2304.0709027010153
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,48,42.091440,-79.244190,2329.86720600025
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,49,42.091590,-79.244860,2387.6135661080234
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,50,42.091600,-79.245320,2425.5867490979626
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,51,42.091560,-79.245690,2456.439590699754
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,52,42.091460,-79.246110,2492.8360981221635
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,53,42.091450,-79.246670,2539.057975984857
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,54,42.091500,-79.247170,2580.6884760272096
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,55,42.091500,-79.248380,2680.5317732835733
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,56,42.091180,-79.248370,2716.1237652885266
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,57,42.091500,-79.248380,2751.71575729348
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,58,42.091500,-79.247170,2851.5590545498435
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,59,42.091450,-79.246670,2893.189554592196
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,60,42.091460,-79.246110,2939.4114324548896
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,61,42.091560,-79.245690,2975.8079398772993
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,62,42.091600,-79.245320,3006.6607814790905
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,63,42.091590,-79.244860,3044.6339644690297
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,64,42.091530,-79.244600,3067.1013176117785
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,65,42.091529,-79.244595,3067.570685145319
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,66,42.091530,-79.244600,3068.040005904132
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,67,42.091440,-79.244190,3103.320337951187
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,68,42.091470,-79.243880,3129.1166412504217
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,69,42.091470,-79.243630,3149.7454314328575
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,70,42.091420,-79.243220,3184.03045638616
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,71,42.091470,-79.242910,3210.207400891006
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,72,42.091610,-79.242750,3230.6192807427897
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,73,42.091850,-79.242550,3261.99656805787
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,74,42.091890,-79.242450,3271.3704473039943
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,75,42.091960,-79.242140,3298.10800423407
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,76,42.091840,-79.242130,3311.4769027097373
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,77,42.091510,-79.242170,3348.319421589518
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,78,42.090790,-79.242420,3430.9948603614553
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,79,42.088905,-79.243238,3651.140491252872
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,80,42.088900,-79.243240,3651.7778287443775
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,81,42.088730,-79.243320,3671.800547209958
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,82,42.088600,-79.243340,3686.349814777324
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,83,42.088150,-79.243320,3736.4148105806776
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,84,42.086130,-79.243120,3961.634401500028
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,85,42.086130,-79.243080,3964.1100647154335
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,86,42.086160,-79.237120,4455.953019559522
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,87,42.086160,-79.237130,4456.778240239922
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,88,42.086160,-79.237110,4458.428681601895
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,89,42.082914,-79.237130,4819.380374705458
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,90,42.082910,-79.237130,4819.816461318619
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,91,42.081880,-79.237130,4934.347393959168
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,92,42.081860,-79.240650,5224.853227915577
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,93,42.081890,-79.243280,5441.926558694708
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,94,42.081860,-79.247300,5773.704448716227
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,95,42.081900,-79.247300,5778.1522519253995
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,96,42.082970,-79.247310,5897.133849887975
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,97,42.082920,-79.253447,6403.640643130921
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,98,42.082920,-79.253450,6403.875525037054
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,99,42.082900,-79.254910,6524.384438396929
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,100,42.082920,-79.255090,6539.404719232205
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,101,42.082970,-79.255190,6549.355431970004
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,102,42.085320,-79.253650,6839.929803158112
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,103,42.086660,-79.252790,7004.969320713403
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,104,42.087340,-79.252390,7087.472819744737
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,105,42.087960,-79.251980,7164.268285624591
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,106,42.089000,-79.251220,7295.822009514605
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,107,42.089120,-79.251060,7314.593367233554
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,108,42.089200,-79.250890,7331.20417911509
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,109,42.089430,-79.250160,7396.646552618528
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,110,42.089480,-79.250160,7401.094355827701
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,111,42.089470,-79.250160,7402.20630663039
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,112,42.090150,-79.250160,7477.81896118949
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,113,42.090380,-79.251470,7588.900087962234
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,114,42.091260,-79.251470,7686.7517585671985
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,115,42.091261,-79.251470,7686.848521307103
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,116,42.092260,-79.251480,7797.949900355671
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,117,42.092490,-79.252750,7905.818321218343
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,118,42.092510,-79.252940,7921.652893955057
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,119,42.092420,-79.255530,8135.597994074409
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,120,42.092390,-79.255530,8138.933846480893
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,121,42.093970,-79.255810,8316.134665836415
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,122,42.094090,-79.255080,8377.82856752003
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,123,42.094210,-79.254190,8452.466380290833
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,124,42.094280,-79.253950,8473.743952514324
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,125,42.094740,-79.251170,8708.758864042127
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,126,42.094930,-79.249740,8828.625840509487
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,127,42.095450,-79.246630,9091.66675437586
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,128,42.095540,-79.246040,9141.365616380695
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,129,42.094780,-79.245850,9227.315680447518
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,130,42.094720,-79.245540,9253.749844264858
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,131,42.094720,-79.245320,9271.90224945476
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,132,42.094830,-79.244780,9318.10650999114
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,133,42.094980,-79.244000,9384.59104713151
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,134,42.095090,-79.243610,9419.016376673759
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,135,42.095120,-79.243440,9433.434361396892
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,136,42.095960,-79.243680,9528.914287115793
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,137,42.096260,-79.241910,9678.71685259041
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,138,42.096340,-79.241290,9730.64003992619
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,139,42.096640,-79.239570,9876.422802687714
a198b114-8c65-468a-aaf8-2ac0f4a9bc3b,140,42.096850,-79.237980,10009.672980596884
bddbb26e-b7f9-4aef-9dc9-1dac7439d8d6,0,42.096850,-79.237980,0
bddbb26e-b7f9-4aef-9dc9-1dac7439d8d6,1,42.096880,-79.237710,22.52557385343643
