trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
CARTS-NMain-01-03,5,364797,07:55:00,07:55:00,,0,0,,,4062.11,0
CARTS-NMain-01-03,6,364798,07:58:00,07:58:00,,0,0,,,5094.62,0
CARTS-NMain-01-03,7,364799,08:03:00,08:03:00,,0,0,,,6642.74,0
CARTS-NMain-01-03,8,STOP_d7467004-6a75-4c81-9d0b-a37a8ed87bdc,08:04:00,08:04:00,,0,0,,,7245.72,0
CARTS-NMain-01-03,9,364800,08:07:00,08:07:00,,0,0,,,8916.56,0
CARTS-NMain-01-03,10,364801,08:09:00,08:09:00,,0,0,,,9556.41,0
CARTS-NMain-01-03,11,364759,08:10:00,08:10:00,,0,0,,,10336.26,
CARTS-NMain-01-02,0,364759,06:45:00,06:45:00,,0,0,,,0,0
CARTS-NMain-01-02,1,364792,06:49:00,06:49:00,,0,0,,,232.14,0
CARTS-NMain-01-02,2,364794,06:50:00,06:50:00,,0,0,,,883.1,0
CARTS-NMain-01-02,3,364795,06:52:00,06:52:00,,0,0,,,1914.61,0
CARTS-NMain-01-02,4,364796,06:53:00,06:53:00,,0,0,,,2664.26,0
CARTS-NMain-01-02,5,364797,06:55:00,06:55:00,,0,0,,,4062.11,0
CARTS-NMain-01-02,6,364798,06:58:00,06:58:00,,0,0,,,5094.62,0
CARTS-NMain-01-02,7,364799,07:03:00,07:03:00,,0,0,,,6642.74,0
CARTS-NMain-01-02,8,STOP_d7467004-6a75-4c81-9d0b-a37a8ed87bdc,07:04:00,07:04:00,,0,0,,,7245.72,0
CARTS-NMain-01-02,9,364800,07:07:00,07:07:00,,0,0,,,8916.56,0
CARTS-NMain-01-02,10,364801,07:09:00,07:09:00,,0,0,,,9556.41,0
CARTS-NMain-01-02,11,364759,07:10:00,07:10:00,,0,0,,,10336.26,
CARTS-NMain-01-08,0,364759,12:45:00,12:45:00,,0,0,,,0,0
CARTS-NMain-01-08,1,364792,12:49:00,12:49:00,,0,0,,,232.14,0
CARTS-NMain-01-08,2,364794,12:50:00,12:50:00,,0,0,,,883.1,0
CARTS-NMain-01-08,3,364795,12:52:00,12:52:00,,0,0,,,1914.61,0
CARTS-NMain-01-08,4,364796,12:53:00,12:53:00,,0,0,,,2664.26,0
CARTS-NMain-01-08,5,364797,12:55:00,12:55:00,,0,0,,,4062.11,0
CARTS-NMain-01-08,6,364798,12:58:00,12:58:00,,0,0,,,5094.62,0
CARTS-NMain-01-08,7,364799,13:03:00,13:03:00,,0,0,,,6642.74,0
CARTS-NMain-01-08,8,STOP_d7467004-6a75-4c81-9d0b-a37a8ed87bdc,13:04:00,13:04:00,,0,0,,,7245.72,0
CARTS-NMain-01-08,9,364800,13:07:00,13:07:00,,0,0,,,8916.56,0
CARTS-NMain-01-08,10,364801,13:09:00,13:09:00,,0,0,,,9556.41,0
CARTS-NMain-01-08,11,364759,13:10:00,13:10:00,,0,0,,,10336.26,
CARTS-NMain-01-10,0,364759,14:45:00,14:45:00,,0,0,,,0,0
CARTS-NMain-01-10,1,364792,14:49:00,14:49:00,,0,0,,,232.14,0
CARTS-NMain-01-10,2,364794,14:50:00,14:50:00,,0,0,,,883.1,0
CARTS-NMain-01-10,3,364795,14:52:00,14:52:00,,0,0,,,1914.61,0
CARTS-NMain-01-10,4,364796,14:53:00,14:53:00,,0,0,,,2664.26,0
CARTS-NMain-01-10,5,364797,14:55:00,14:55:00,,0,0,,,4062.11,0
CARTS-NMain-01-10,6,364798,14:58:00,14:58:00,,0,0,,,5094.62,0
CARTS-NMain-01-10,7,364799,15:03:00,15:03:00,,0,0,,,6642.74,0
CARTS-NMain-01-10,8,STOP_d7467004-6a75-4c81-9d0b-a37a8ed87bdc,15:04:00,15:04:00,,0,0,,,7245.72,0
CARTS-NMain-01-10,9,364800,15:07:00,15:07:00,,0,0,,,8916.56,0
CARTS-NMain-01-10,10,364801,15:09:00,15:09:00,,0,0,,,9556.41,0
CARTS-NMain-01-10,11,364759,15:10:00,15:10:00,,0,0,,,10336.26,
CARTS-NMain-01-09,0,364759,13:45:00,13:45:00,,0,0,,,0,0
CARTS-NMain-01-09,1,364792,13:49:00,13:49:00,,0,0,,,232.14,0
CARTS-NMain-01-09,2,364794,13:50:00,13:50:00,,0,0,,,883.1,0
CARTS-NMain-01-09,3,364795,13:52:00,13:52:00,,0,0,,,1914.61,0
CARTS-NMain-01-09,4,364796,13:53:00,13:53:00,,0,0,,,2664.26,0
CARTS-NMain-01-09,5,364797,13:55:00,13:55:00,,0,0,,,4062.11,0
CARTS-NMain-01-09,6,364798,13:58:00,13:58:00,,0,0,,,5094.62,0
CARTS-NMain-01-09,7,364799,14:03:00,14:03:00,,0,0,,,6642.74,0
CARTS-NMain-01-09,8,STOP_d7467004-6a75-4c81-9d0b-a37a8ed87bdc,14:04:00,14:04:00,,0,0,,,7245.72,0
CARTS-NMain-01-09,9,364800,14:07:00,14:07:00,,0,0,,,8916.56,0
CARTS-NMain-01-09,10,364801,14:09:00,14:09:00,,0,0,,,9556.41,0
CARTS-NMain-01-09,11,364759,14:10:00,14:10:00,,0,0,,,10336.26,
CARTS-Red-01-01,0,364754,07:30:00,07:30:00,,0,0,,,0,0
CARTS-Red-01-01,1,364755,07:33:00,07:33:00,,0,0,,,1720.62,0
CARTS-Red-01-01,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,07:40:00,07:40:00,,0,0,,,3042.87,0
CARTS-Red-01-01,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,07:41:00,07:41:00,,0,0,,,3535.58,0
CARTS-Red-01-01,4,364756,07:45:00,07:45:00,,0,0,,,3956.51,0
CARTS-Red-01-01,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,07:50:00,07:50:00,,0,0,,,7879.15,0
CARTS-Red-01-01,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,07:52:00,07:52:00,,,,,,8107.01,0
CARTS-Red-01-01,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,07:55:00,07:55:00,,,,,,8723.81,0
CARTS-Red-01-01,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,08:00:00,08:00:00,,0,0,,,9473.07,0
CARTS-Red-01-01,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,08:03:00,08:03:00,,0,0,,,12713.22,0
CARTS-Red-01-01,10,364746,08:08:00,08:08:00,,0,0,,,14551.15,0
CARTS-Red-01-01,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,08:10:00,08:10:00,,0,0,,,15482.17,0
CARTS-Red-01-01,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,08:15:00,08:15:00,,0,0,,,15793.64,0
CARTS-Red-01-01,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,08:17:00,08:17:00,,0,0,,,16286.35,0
CARTS-Red-01-01,14,364758,08:19:00,08:19:00,,0,0,,,17339.71,0
CARTS-Red-01-01,15,364744,08:22:00,08:22:00,,0,0,,,18038.75,0
CARTS-Red-01-01,16,364743,08:25:00,08:25:00,,0,0,,,19790.21,0
CARTS-Red-01-04,0,364754,10:30:00,10:30:00,,0,0,,,0,0
CARTS-Red-01-04,1,364755,10:33:00,10:33:00,,0,0,,,1720.62,0
CARTS-Red-01-04,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,10:40:00,10:40:00,,0,0,,,3042.87,0
CARTS-Red-01-04,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,10:41:00,10:41:00,,0,0,,,3535.58,0
CARTS-Red-01-04,4,364756,10:45:00,10:45:00,,0,0,,,3956.51,0
CARTS-Red-01-04,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,10:50:00,10:50:00,,0,0,,,7879.15,0
CARTS-Red-01-04,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,10:52:00,10:52:00,,,,,,8107.01,0
CARTS-Red-01-04,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,10:55:00,10:55:00,,,,,,8723.81,0
CARTS-Red-01-04,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,11:00:00,11:00:00,,0,0,,,9473.07,0
CARTS-Red-01-04,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,11:03:00,11:03:00,,0,0,,,12713.22,0
CARTS-Red-01-04,10,364746,11:08:00,11:08:00,,0,0,,,14551.15,0
CARTS-Red-01-04,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,11:10:00,11:10:00,,0,0,,,15482.17,0
CARTS-Red-01-04,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,11:15:00,11:15:00,,0,0,,,15793.64,0
CARTS-Red-01-04,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,11:17:00,11:17:00,,0,0,,,16286.35,0
CARTS-Red-01-04,14,364758,11:19:00,11:19:00,,0,0,,,17339.71,0
CARTS-Red-01-04,15,364744,11:22:00,11:22:00,,0,0,,,18038.75,0
CARTS-Red-01-04,16,364743,11:25:00,11:25:00,,0,0,,,19790.21,0
CARTS-Red-01-03,0,364754,09:30:00,09:30:00,,0,0,,,0,0
CARTS-Red-01-03,1,364755,09:33:00,09:33:00,,0,0,,,1720.62,0
CARTS-Red-01-03,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,09:40:00,09:40:00,,0,0,,,3042.87,0
CARTS-Red-01-03,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,09:41:00,09:41:00,,0,0,,,3535.58,0
CARTS-Red-01-03,4,364756,09:45:00,09:45:00,,0,0,,,3956.51,0
CARTS-Red-01-03,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,09:50:00,09:50:00,,0,0,,,7879.15,0
CARTS-Red-01-03,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,09:52:00,09:52:00,,,,,,8107.01,0
CARTS-Red-01-03,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,09:55:00,09:55:00,,,,,,8723.81,0
CARTS-Red-01-03,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,10:00:00,10:00:00,,0,0,,,9473.07,0
CARTS-Red-01-03,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,10:03:00,10:03:00,,0,0,,,12713.22,0
CARTS-Red-01-03,10,364746,10:08:00,10:08:00,,0,0,,,14551.15,0
CARTS-Red-01-03,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,10:10:00,10:10:00,,0,0,,,15482.17,0
CARTS-Red-01-03,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,10:15:00,10:15:00,,0,0,,,15793.64,0
CARTS-Red-01-03,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,10:17:00,10:17:00,,0,0,,,16286.35,0
CARTS-Red-01-03,14,364758,10:19:00,10:19:00,,0,0,,,17339.71,0
CARTS-Red-01-03,15,364744,10:22:00,10:22:00,,0,0,,,18038.75,0
CARTS-Red-01-03,16,364743,10:25:00,10:25:00,,0,0,,,19790.21,0
CARTS-Red-01-05,0,364754,11:30:00,11:30:00,,0,0,,,0,0
CARTS-Red-01-05,1,364755,11:33:00,11:33:00,,0,0,,,1720.62,0
CARTS-Red-01-05,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,11:40:00,11:40:00,,0,0,,,3042.87,0
CARTS-Red-01-05,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,11:41:00,11:41:00,,0,0,,,3535.58,0
CARTS-Red-01-05,4,364756,11:45:00,11:45:00,,0,0,,,3956.51,0
CARTS-Red-01-05,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,11:50:00,11:50:00,,0,0,,,7879.15,0
CARTS-Red-01-05,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,11:52:00,11:52:00,,,,,,8107.01,0
CARTS-Red-01-05,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,11:55:00,11:55:00,,,,,,8723.81,0
CARTS-Red-01-05,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,12:00:00,12:00:00,,0,0,,,9473.07,0
CARTS-Red-01-05,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,12:03:00,12:03:00,,0,0,,,12713.22,0
CARTS-Red-01-05,10,364746,12:08:00,12:08:00,,0,0,,,14551.15,0
CARTS-Red-01-05,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,12:10:00,12:10:00,,0,0,,,15482.17,0
CARTS-Red-01-05,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,12:15:00,12:15:00,,0,0,,,15793.64,0
CARTS-Red-01-05,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,12:17:00,12:17:00,,0,0,,,16286.35,0
CARTS-Red-01-05,14,364758,12:19:00,12:19:00,,0,0,,,17339.71,0
CARTS-Red-01-05,15,364744,12:22:00,12:22:00,,0,0,,,18038.75,0
CARTS-Red-01-05,16,364743,12:25:00,12:25:00,,0,0,,,19790.21,0
CARTS-Red-01-02,0,364754,08:30:00,08:30:00,,0,0,,,0,0
CARTS-Red-01-02,1,364755,08:33:00,08:33:00,,0,0,,,1720.62,0
CARTS-Red-01-02,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,08:40:00,08:40:00,,0,0,,,3042.87,0
CARTS-Red-01-02,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,08:41:00,08:41:00,,0,0,,,3535.58,0
CARTS-Red-01-02,4,364756,08:45:00,08:45:00,,0,0,,,3956.51,0
CARTS-Red-01-02,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,08:50:00,08:50:00,,0,0,,,7879.15,0
CARTS-Red-01-02,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,08:52:00,08:52:00,,,,,,8107.01,0
CARTS-Red-01-02,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,08:55:00,08:55:00,,,,,,8723.81,0
CARTS-Red-01-02,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,09:00:00,09:00:00,,0,0,,,9473.07,0
CARTS-Red-01-02,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,09:03:00,09:03:00,,0,0,,,12713.22,0
CARTS-Red-01-02,10,364746,09:08:00,09:08:00,,0,0,,,14551.15,0
CARTS-Red-01-02,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,09:10:00,09:10:00,,0,0,,,15482.17,0
CARTS-Red-01-02,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,09:15:00,09:15:00,,0,0,,,15793.64,0
CARTS-Red-01-02,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,09:17:00,09:17:00,,0,0,,,16286.35,0
CARTS-Red-01-02,14,364758,09:19:00,09:19:00,,0,0,,,17339.71,0
CARTS-Red-01-02,15,364744,09:22:00,09:22:00,,0,0,,,18038.75,0
CARTS-Red-01-02,16,364743,09:25:00,09:25:00,,0,0,,,19790.21,0
CARTS-Red-01-07,0,364754,13:30:00,13:30:00,,0,0,,,0,0
CARTS-Red-01-07,1,364755,13:33:00,13:33:00,,0,0,,,1720.62,0
CARTS-Red-01-07,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,13:40:00,13:40:00,,0,0,,,3042.87,0
CARTS-Red-01-07,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,13:41:00,13:41:00,,0,0,,,3535.58,0
CARTS-Red-01-07,4,364756,13:45:00,13:45:00,,0,0,,,3956.51,0
CARTS-Red-01-07,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,13:50:00,13:50:00,,0,0,,,7879.15,0
CARTS-Red-01-07,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,13:52:00,13:52:00,,,,,,8107.01,0
CARTS-Red-01-07,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,13:55:00,13:55:00,,,,,,8723.81,0
CARTS-Red-01-07,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,14:00:00,14:00:00,,0,0,,,9473.07,0
CARTS-Red-01-07,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,14:03:00,14:03:00,,0,0,,,12713.22,0
CARTS-Red-01-07,10,364746,14:08:00,14:08:00,,0,0,,,14551.15,0
CARTS-Red-01-07,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,14:10:00,14:10:00,,0,0,,,15482.17,0
CARTS-Red-01-07,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,14:15:00,14:15:00,,0,0,,,15793.64,0
CARTS-Red-01-07,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,14:17:00,14:17:00,,0,0,,,16286.35,0
CARTS-Red-01-07,14,364758,14:19:00,14:19:00,,0,0,,,17339.71,0
CARTS-Red-01-07,15,364744,14:22:00,14:22:00,,0,0,,,18038.75,0
CARTS-Red-01-07,16,364743,14:25:00,14:25:00,,0,0,,,19790.21,0
CARTS-Red-01-10,0,364754,16:30:00,16:30:00,,0,0,,,0,0
CARTS-Red-01-10,1,364755,16:33:00,16:33:00,,0,0,,,1720.62,0
CARTS-Red-01-10,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,16:40:00,16:40:00,,0,0,,,3042.87,0
CARTS-Red-01-10,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,16:41:00,16:41:00,,0,0,,,3535.58,0
CARTS-Red-01-10,4,364756,16:45:00,16:45:00,,0,0,,,3956.51,0
CARTS-Red-01-10,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,16:50:00,16:50:00,,0,0,,,7879.15,0
CARTS-Red-01-10,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,16:52:00,16:52:00,,,,,,8107.01,0
CARTS-Red-01-10,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,16:55:00,16:55:00,,,,,,8723.81,0
CARTS-Red-01-10,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,17:00:00,17:00:00,,0,0,,,9473.07,0
CARTS-Red-01-10,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,17:03:00,17:03:00,,0,0,,,12713.22,0
CARTS-Red-01-10,10,364746,17:08:00,17:08:00,,0,0,,,14551.15,0
CARTS-Red-01-10,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,17:10:00,17:10:00,,0,0,,,15482.17,0
CARTS-Red-01-10,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,17:15:00,17:15:00,,0,0,,,15793.64,0
CARTS-Red-01-10,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,17:17:00,17:17:00,,0,0,,,16286.35,0
CARTS-Red-01-10,14,364758,17:19:00,17:19:00,,0,0,,,17339.71,0
CARTS-Red-01-10,15,364744,17:22:00,17:22:00,,0,0,,,18038.75,0
CARTS-Red-01-10,16,364743,17:25:00,17:25:00,,0,0,,,19790.21,0
CARTS-Red-01-06,0,364754,12:30:00,12:30:00,,0,0,,,0,0
CARTS-Red-01-06,1,364755,12:33:00,12:33:00,,0,0,,,1720.62,0
CARTS-Red-01-06,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,12:40:00,12:40:00,,0,0,,,3042.87,0
CARTS-Red-01-06,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,12:41:00,12:41:00,,0,0,,,3535.58,0
CARTS-Red-01-06,4,364756,12:45:00,12:45:00,,0,0,,,3956.51,0
CARTS-Red-01-06,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,12:50:00,12:50:00,,0,0,,,7879.15,0
CARTS-Red-01-06,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,12:52:00,12:52:00,,,,,,8107.01,0
CARTS-Red-01-06,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,12:55:00,12:55:00,,,,,,8723.81,0
CARTS-Red-01-06,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,13:00:00,13:00:00,,0,0,,,9473.07,0
CARTS-Red-01-06,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,13:03:00,13:03:00,,0,0,,,12713.22,0
CARTS-Red-01-06,10,364746,13:08:00,13:08:00,,0,0,,,14551.15,0
CARTS-Red-01-06,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,13:10:00,13:10:00,,0,0,,,15482.17,0
CARTS-Red-01-06,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,13:15:00,13:15:00,,0,0,,,15793.64,0
CARTS-Red-01-06,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,13:17:00,13:17:00,,0,0,,,16286.35,0
CARTS-Red-01-06,14,364758,13:19:00,13:19:00,,0,0,,,17339.71,0
CARTS-Red-01-06,15,364744,13:22:00,13:22:00,,0,0,,,18038.75,0
CARTS-Red-01-06,16,364743,13:25:00,13:25:00,,0,0,,,19790.21,0
CARTS-Red-01-08,0,364754,14:30:00,14:30:00,,0,0,,,0,0
CARTS-Red-01-08,1,364755,14:33:00,14:33:00,,0,0,,,1720.62,0
CARTS-Red-01-08,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,14:40:00,14:40:00,,0,0,,,3042.87,0
CARTS-Red-01-08,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,14:41:00,14:41:00,,0,0,,,3535.58,0
CARTS-Red-01-08,4,364756,14:45:00,14:45:00,,0,0,,,3956.51,0
CARTS-Red-01-08,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,14:50:00,14:50:00,,0,0,,,7879.15,0
CARTS-Red-01-08,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,14:52:00,14:52:00,,,,,,8107.01,0
CARTS-Red-01-08,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,14:55:00,14:55:00,,,,,,8723.81,0
CARTS-Red-01-08,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,15:00:00,15:00:00,,0,0,,,9473.07,0
CARTS-Red-01-08,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,15:03:00,15:03:00,,0,0,,,12713.22,0
CARTS-Red-01-08,10,364746,15:08:00,15:08:00,,0,0,,,14551.15,0
CARTS-Red-01-08,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,15:10:00,15:10:00,,0,0,,,15482.17,0
CARTS-Red-01-08,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,15:15:00,15:15:00,,0,0,,,15793.64,0
CARTS-Red-01-08,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,15:17:00,15:17:00,,0,0,,,16286.35,0
CARTS-Red-01-08,14,364758,15:19:00,15:19:00,,0,0,,,17339.71,0
CARTS-Red-01-08,15,364744,15:22:00,15:22:00,,0,0,,,18038.75,0
CARTS-Red-01-08,16,364743,15:25:00,15:25:00,,0,0,,,19790.21,0
CARTS-Red-01-09,0,364754,15:30:00,15:30:00,,0,0,,,0,0
CARTS-Red-01-09,1,364755,15:33:00,15:33:00,,0,0,,,1720.62,0
CARTS-Red-01-09,2,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,15:40:00,15:40:00,,0,0,,,3042.87,0
CARTS-Red-01-09,3,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,15:41:00,15:41:00,,0,0,,,3535.58,0
CARTS-Red-01-09,4,364756,15:45:00,15:45:00,,0,0,,,3956.51,0
CARTS-Red-01-09,5,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,15:50:00,15:50:00,,0,0,,,7879.15,0
CARTS-Red-01-09,6,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,15:52:00,15:52:00,,,,,,8107.01,0
CARTS-Red-01-09,7,STOP_1b9f05b4-3df1-4213-b79b-3691ae2b29a2,15:55:00,15:55:00,,,,,,8723.81,0
CARTS-Red-01-09,8,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,16:00:00,16:00:00,,0,0,,,9473.07,0
CARTS-Red-01-09,9,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,16:03:00,16:03:00,,0,0,,,12713.22,0
CARTS-Red-01-09,10,364746,16:08:00,16:08:00,,0,0,,,14551.15,0
CARTS-Red-01-09,11,STOP_f5bf6e93-f408-4925-a8f7-880ec2c7f013,16:10:00,16:10:00,,0,0,,,15482.17,0
CARTS-Red-01-09,12,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,16:15:00,16:15:00,,0,0,,,15793.64,0
CARTS-Red-01-09,13,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,16:17:00,16:17:00,,0,0,,,16286.35,0
CARTS-Red-01-09,14,364758,16:19:00,16:19:00,,0,0,,,17339.71,0
CARTS-Red-01-09,15,364744,16:22:00,16:22:00,,0,0,,,18038.75,0
CARTS-Red-01-09,16,364743,16:25:00,16:25:00,,0,0,,,19790.21,0
CARTS-Green-01-09,0,364743,15:30:00,15:30:00,,0,0,1,1,0,0
CARTS-Green-01-09,1,364744,15:33:00,15:33:00,,0,0,1,1,1751.46,0
CARTS-Green-01-09,2,STOP_8518fa5c-6605-499b-8d8f-f212377f3c62,15:35:00,15:35:00,,2,2,1,1,2476.94,0
CARTS-Green-01-09,3,STOP_0bb67a21-f462-47cf-b583-bbf05609b1e2,15:40:00,15:40:00,,0,0,1,1,3745.01,0
CARTS-Green-01-09,4,364746,15:44:00,15:44:00,,0,0,1,1,4987.49,0
CARTS-Green-01-09,5,STOP_4b1efeed-c2fb-4934-b3e5-ff5e96084f5c,15:48:00,15:48:00,,0,0,1,1,6825.43,0
CARTS-Green-01-09,6,STOP_fb97980b-5bcf-4c80-8e64-09de1c6358eb,15:52:00,15:52:00,,,,1,1,7923.92,0
CARTS-Green-01-09,7,STOP_cf45d44f-1408-4095-8d41-acb100f6c296,16:00:00,16:00:00,,0,0,1,1,9970.22,0
CARTS-Green-01-09,8,STOP_c9fdaa14-1699-47fc-99af-d886d22c9431,16:04:00,16:04:00,,,,1,1,11257.71,0
CARTS-Green-01-09,9,STOP_512e3bb4-a26d-474c-8ec1-ca3edb608d75,16:05:00,16:05:00,,0,0,1,1,11486.12,0
CARTS-Green-01-09,10,364750,16:06:00,16:06:00,,0,0,1,1,12720.54,0
CARTS-Green-01-09,11,364751,16:09:00,16:09:00,,0,0,1,1,14686.94,0
CARTS-Green-01-09,12,STOP_aaa24966-5097-4b44-a581-47bfc1e3e7ac,16:17:00,16:17:00,,0,0,1,1,16088.69,0
CARTS-Green-01-09,13,364753,16:20:00,16:20:00,,0,0,1,1,17512.5,0
CARTS-Green-01-09,14,364754,16:25:00,16:25:00,,0,0,1,1,18377.81,0
CARTS-Willard-01-10,0,364759,15:45:00,15:45:00,,0,0,1,1,0,
CARTS-Willard-01-10,1,7uue,15:49:00,15:49:00,,0,0,1,1,2132.7,
CARTS-Willard-01-10,2,x2b2,15:51:00,15:51:00,,0,0,1,1,3083.43,
CARTS-Willard-01-10,3,go4g,15:52:00,15:52:00,,0,0,1,1,3903.5,
CARTS-Willard-01-10,4,54by,15:54:00,15:54:00,,0,0,1,1,4647.2,
CARTS-Willard-01-10,5,o4je,15:56:00,15:56:00,,0,0,1,1,5835.63,
CARTS-Willard-01-10,6,wyv1,16:00:00,16:00:00,,0,0,1,1,7500.5,
CARTS-Willard-01-10,7,5fez,16:02:00,16:02:00,,0,0,1,1,8394.77,
